make,model,price,engine,cylinders,fuel,mileage,transmission,trim,body,doors,drivetrain,vehicle_age
15,58,0.918350922160878,"ar 3.6L V-6 DOHC, VVT variable valve control, regular unl",0.8344538325517469,4,-0.12827896256593302,32,Overland,6,4.0,1,-0.28135375487034925
12,135,-0.7322919020346098,"ream 1.6L I-4 gasoline direct injection, DOHC, CVVD varia",-0.646720197947545,5,-0.11424013211754086,32,N Line,6,4.0,0,-0.28135375487034925
2,150,1.2067602404025417,c,-0.646720197947545,3,-0.12426786815210669,1,xDrive40,2,4.0,0,-0.28135375487034925
20,21,0.04446527683200965,DOHC 16V LEV3-SULEV30,-0.646720197947545,6,-0.13429560418667252,32,Preferred,6,4.0,0,-0.28135375487034925
12,104,-0.5248319909391993,16V PDI DOHC Turbo,-0.646720197947545,4,-0.13229005697975935,21,2.5T NIGHT,5,4.0,0,-0.28135375487034925
16,120,-1.0493798204016171,16V PDI DOHC,-0.646720197947545,4,-0.13229005697975935,19,EX,6,4.0,2,-0.28135375487034925
21,122,0.9073664772072086,"diesel direct injection, DOHC, intercooled turbo, diesel,",-0.646720197947545,0,-0.11424013211754086,32,Crew 144 WB,0,3.0,3,-0.28135375487034925
12,64,0.4935829769081463,c,-0.646720197947545,3,-0.11424013211754086,1,Limited,6,4.0,0,-0.28135375487034925
4,70,1.3504237938606312,c Motor,-0.646720197947545,3,-0.11624567932445402,32,Sport w/1SJ,6,4.0,3,-0.28135375487034925
5,112,0.21951295872915447,16V GDI OHV,2.3156278630510387,4,-0.12426786815210669,3,Custom Trail Boss,5,4.0,1,-0.28135375487034925
9,110,-0.12825565071534314,16V GDI OHV,2.3156278630510387,4,-0.13429560418667252,3,Pro,5,2.0,3,-0.28135375487034925
23,2,0.9992462187408568,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.13429560418667252,9,Tradesman,5,4.0,1,-0.28135375487034925
12,65,0.19949204920768815,c ZEV 320hp,-0.646720197947545,3,0.12441998550512602,32,SE,7,4.0,0,3.0747946067973886
21,53,1.3071353408412445,24V GDI DOHC Turbo,0.8344538325517469,4,-0.12226232094519353,28,4MATIC,6,4.0,0,-0.28135375487034925
15,23,-0.890944082350662,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11825122653136719,19,Latitude Lux,6,4.0,1,-0.28135375487034925
7,29,-0.12706521825731001,16V MPFI OHV,2.3156278630510387,4,-0.07011809356545118,19,Pursuit,6,4.0,0,3.0747946067973886
15,139,2.1352975576683857,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.13229005697975935,19,Series III,6,4.0,1,-0.28135375487034925
8,77,0.2895861420542866,c,-0.646720197947545,3,-0.12827896256593302,1,Premium,6,4.0,0,-0.28135375487034925
7,61,-0.35763034115181824,"4 gasoline direct injection, DOHC, Multiair variable valv",-0.646720197947545,4,-0.13429560418667252,7,Hornet R/T Eawd,6,4.0,0,-0.28135375487034925
8,44,-0.9232480904163793,"t 1.5L I-3 port/direct injection, DOHC, Ti-VCT variable v",-1.3873072131971909,4,-0.12627341535901987,19,Active,6,4.0,0,-0.28135375487034925
12,104,-1.0629074619701755,16V PDI DOHC,-0.646720197947545,4,-0.13229005697975935,19,2.5L SE,5,4.0,0,-0.28135375487034925
23,89,0.5883305784543289,24V MPFI DOHC,0.8344538325517469,4,-0.12426786815210669,28,High Roof,0,3.0,2,3.0747946067973886
12,104,-0.3489726505479409,16V PDI DOHC Turbo,-0.646720197947545,4,-0.13229005697975935,21,2.5T Limited,5,4.0,0,-0.28135375487034925
6,138,-0.6049156290250646,24V MPFI DOHC,0.8344538325517469,4,-0.11825122653136719,28,LX,4,4.0,2,-0.28135375487034925
9,109,0.5050003063920095,16V GDI OHV,2.3156278630510387,4,-0.13429560418667252,3,SLT,5,4.0,1,-0.28135375487034925
8,129,-0.6545891288648108,"gasoline direct injection, DOHC, iVCT variable valve cont",-0.646720197947545,4,-0.12627341535901987,19,XLT,0,4.0,2,3.0747946067973886
25,136,0.5649007032575859,"MAX 3.4L V-6 port/direct injection, DOHC, variable valve",0.8344538325517469,5,-0.13229005697975935,3,Limited,5,4.0,1,-0.28135375487034925
23,0,0.5133333335982415,16V MPFI OHV,2.3156278630510387,4,-0.13429560418667252,32,Tradesman,5,4.0,1,-0.28135375487034925
15,23,-1.1511076849971758,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12025677373828035,19,Latitude,6,4.0,1,-0.28135375487034925
12,64,-0.42413222710285103,c,-0.646720197947545,3,-0.13429560418667252,32,SEL,6,4.0,3,-0.28135375487034925
15,23,-0.4817599801849095,"gasoline direct injection, DOHC, variable valve control,",-0.646720197947545,4,-0.11624567932445402,32,Trailhawk,6,4.0,1,-0.28135375487034925
15,55,0.22059517005463913,24V MPFI DOHC,0.8344538325517469,4,-0.13429560418667252,19,Rubicon,5,4.0,1,3.0747946067973886
12,64,-0.30130124166034133,c,-0.646720197947545,3,-0.12025677373828035,1,SEL,6,4.0,0,-0.28135375487034925
12,69,-1.1375259328623433,16V MPFI DOHC,-0.646720197947545,4,-0.11223458491062768,33,SEL,6,4.0,2,-0.28135375487034925
9,110,2.5284108216506906,32V DDI OHV Turbo Diesel,2.3156278630510387,0,-0.13429560418667252,3,Denali Ultimate,5,4.0,1,-0.28135375487034925
16,120,-0.8386191647634783,16V PDI DOHC,-0.646720197947545,4,-0.13229005697975935,19,SX,6,4.0,2,-0.28135375487034925
8,75,-0.4917704349456427,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12627341535901987,19,Lariat,5,4.0,0,-0.28135375487034925
15,139,1.588347953768435,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.09819575446223552,19,Series II,6,4.0,1,-0.28135375487034925
26,67,-1.4595379127603059,"4 gasoline direct injection, DOHC, variable valve control",-0.646720197947545,4,-0.10822349049680136,22,1.4T S,7,4.0,2,-0.28135375487034925
15,140,1.3112477438780863,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.12627341535901987,19,Base,6,4.0,1,-0.28135375487034925
12,135,-0.4953417323197421,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11022903770371452,9,Limited,6,4.0,0,-0.28135375487034925
8,34,-0.601073778819594,"t 2L I-4 gasoline direct injection, DOHC, variable valve",-0.646720197947545,4,-0.12426786815210669,32,SE,6,4.0,0,-0.28135375487034925
12,64,-0.2632074030032811,c,-0.646720197947545,3,-0.12627341535901987,1,SEL,6,4.0,0,-0.28135375487034925
15,140,1.6788749311452276,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.12627341535901987,19,Series II,6,4.0,1,-0.28135375487034925
8,34,-0.16061376934733468,16V GDI DOHC Turbo,-0.646720197947545,4,2.557148747490798,19,SE,6,4.0,0,-0.28135375487034925
22,137,-1.5658651754891744,"4 DOHC, variable valve control, regular unleaded, engine",-0.646720197947545,4,-0.13429560418667252,34,1.6 SV,7,4.0,2,-0.28135375487034925
15,57,0.7200356967658128,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12426786815210669,19,Base,6,4.0,1,-0.28135375487034925
12,69,-0.8746568019021178,16V GDI DOHC Turbo,-0.646720197947545,4,-0.13429560418667252,19,Limited,6,4.0,2,-0.28135375487034925
8,34,-0.6241789906186916,"t 2L I-4 gasoline direct injection, DOHC, variable valve",-0.646720197947545,4,-0.11424013211754086,32,SEL,6,4.0,0,-0.28135375487034925
9,109,1.8544637187051147,16V GDI OHV,2.3156278630510387,4,-0.11022903770371452,3,Denali Ultimate,5,4.0,1,-0.28135375487034925
15,56,0.14484037727071247,24V MPFI DOHC,0.8344538325517469,4,-0.12426786815210669,19,Limited,6,4.0,1,-0.28135375487034925
5,112,0.704073079714914,24V DDI DOHC Turbo Diesel,0.8344538325517469,0,-0.12426786815210669,3,LT Trail Boss,5,4.0,1,-0.28135375487034925
9,126,-0.8221154420498372,16V GDI DOHC Turbo,-0.646720197947545,4,-0.13429560418667252,28,AT4,6,4.0,0,-0.28135375487034925
7,61,-0.6837006135203483,"ne 2L I-4 gasoline direct injection, DOHC, variable valve",-0.646720197947545,4,-0.11022903770371452,32,GT AWD,6,4.0,0,-0.28135375487034925
23,2,0.47707925419450514,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.11022903770371452,9,Tradesman,5,4.0,1,-0.28135375487034925
26,124,-0.940563471624134,"4 gasoline direct injection, DOHC, variable valve control",-0.646720197947545,4,-0.03201269663410101,15,1.5T SE,6,4.0,0,-0.28135375487034925
7,22,-0.44604700644391554,24V MPFI DOHC,0.8344538325517469,4,-0.09819575446223552,19,SXT,7,4.0,0,3.0747946067973886
15,23,-0.6565371092506832,"gasoline direct injection, DOHC, variable valve control,",-0.646720197947545,4,-0.11424013211754086,32,Trailhawk,6,4.0,1,-0.28135375487034925
8,132,0.37156364995975016,24V GDI DOHC Twin Turbo,0.8344538325517469,4,11.058663357595712,3,Base,0,3.0,3,3.0747946067973886
15,58,-0.10455522268722896,OHV,0.8344538325517469,4,-0.11424013211754086,19,Laredo,6,4.0,1,-0.28135375487034925
1,91,1.2568125142062074,"gasoline direct injection, DOHC, variable valve control,",-0.646720197947545,4,-0.11022903770371452,13,55 Premium Plus,6,4.0,0,-0.28135375487034925
7,29,-0.15114442024934385,16V MPFI OHV,2.3156278630510387,4,-0.06811254635853801,19,Pursuit,6,4.0,0,3.0747946067973886
23,2,0.7563438867358234,"6.7L I-6 diesel direct injection, VVT intercooled turbo,",0.8344538325517469,0,-0.12226232094519353,32,Tradesman Crew Cab 4x4 8&#39; Box,5,4.0,1,-0.28135375487034925
16,117,-0.8951647065200522,16V PDI DOHC,-0.646720197947545,4,-0.11022903770371452,19,LX,6,4.0,2,-0.28135375487034925
13,93,-0.17738804489234702,"o 2L I-4 port/direct injection, DOHC, variable valve cont",-0.646720197947545,4,-0.11223458491062768,36,LUXE,6,4.0,2,-0.28135375487034925
15,58,0.46782634736161127,OHV,0.8344538325517469,4,-0.11424013211754086,19,Limited,6,4.0,1,-0.28135375487034925
24,81,-0.9546863294217088,16V GDI DOHC,-0.646720197947545,4,-0.11825122653136719,33,Premium,6,4.0,0,-0.28135375487034925
8,34,-0.2239231318881877,"t 2L I-4 gasoline direct injection, DOHC, variable valve",-0.646720197947545,4,9.337903854064216,19,Titanium,6,4.0,0,-0.28135375487034925
15,139,1.2913891660554426,,0.8344538325517469,4,-0.015968318978795668,19,Series II,6,4.0,1,-0.28135375487034925
22,86,-0.43170770638124367,"6 gasoline direct injection, DOHC, variable valve control",0.8344538325517469,4,-0.12226232094519353,32,SL 4WD,6,4.0,1,-0.28135375487034925
8,132,0.23763999843102265,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.13429560418667252,3,,0,3.0,3,3.0747946067973886
15,56,-0.1679186957943562,OHV,0.8344538325517469,4,-0.12426786815210669,19,Laredo,6,4.0,1,-0.28135375487034925
15,56,-0.4170978534872007,OHV,0.8344538325517469,4,-0.12426786815210669,19,Laredo,6,4.0,1,-0.28135375487034925
7,61,-0.4165026372581841,16V GDI DOHC Turbo,-0.646720197947545,4,-0.09819575446223552,28,GT Plus,6,4.0,0,-0.28135375487034925
15,56,-0.16061376934733468,OHV,0.8344538325517469,4,-0.11424013211754086,19,Laredo,6,4.0,1,-0.28135375487034925
15,58,0.3182647421796303,"ar 3.6L V-6 DOHC, variable valve control, regular unleade",0.8344538325517469,4,-0.11825122653136719,32,Limited,6,4.0,1,-0.28135375487034925
2,3,-0.16061376934733468,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12426786815210669,19,i,7,4.0,3,-0.28135375487034925
0,73,0.11994951678456514,24V GDI SOHC,0.8344538325517469,4,-0.10220684887606185,3,Base,6,4.0,0,-0.28135375487034925
16,32,-0.44058183925021793,c,-0.646720197947545,3,-0.10822349049680136,32,Wind,6,4.0,0,-0.28135375487034925
11,60,-1.308569432855195,"gasoline direct injection, DOHC, i-VTEC variable valve co",-0.646720197947545,4,-0.10621794328988819,32,LX,6,4.0,2,-0.28135375487034925
11,85,-0.20471388086083486,24V GDI SOHC,0.8344538325517469,4,-0.13429560418667252,28,TrailSport,6,4.0,0,-0.28135375487034925
11,60,-1.2274035834438448,"gasoline direct injection, DOHC, i-VTEC variable valve co",-0.646720197947545,4,-0.12426786815210669,32,LX,6,4.0,0,-0.28135375487034925
16,120,-0.9067984782690124,16V PDI DOHC,-0.646720197947545,4,0.1625253824364762,19,EX,6,4.0,0,-0.28135375487034925
16,120,-0.5518331635100416,16V PDI DOHC,-0.646720197947545,4,-0.11022903770371452,19,X-Pro Prestige,6,4.0,0,-0.28135375487034925
16,120,-0.7953307117440916,16V PDI DOHC,-0.646720197947545,4,-0.10220684887606185,19,X-Line,6,4.0,0,-0.28135375487034925
15,57,0.3238922410721506,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.09418466004840918,19,Base,6,4.0,1,-0.28135375487034925
7,61,-0.7209286831170209,16V GDI DOHC Turbo,-0.646720197947545,4,-0.10421239608297501,28,GT,6,4.0,0,-0.28135375487034925
7,61,-0.7872141268029567,"ne 2L I-4 gasoline direct injection, DOHC, variable valve",-0.646720197947545,4,-0.13429560418667252,32,GT AWD,6,4.0,0,-0.28135375487034925
12,104,-0.528024514349379,16V PDI DOHC Turbo,-0.646720197947545,4,-0.13229005697975935,21,2.5T NIGHT,5,4.0,0,-0.28135375487034925
15,23,-0.7736864852343983,16V GDI DOHC Turbo,-0.646720197947545,4,-0.10621794328988819,19,Latitude,6,4.0,1,-0.28135375487034925
12,135,-0.45524580271053516,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11424013211754086,9,Limited,6,4.0,0,-0.28135375487034925
12,135,-0.45524580271053516,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11424013211754086,9,Limited,6,4.0,0,-0.28135375487034925
15,57,0.6559146757308463,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.08215137680693019,19,Base,6,4.0,1,-0.28135375487034925
1,6,0.416745972798735,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11022903770371452,14,S line Premium Plus,2,4.0,0,-0.28135375487034925
15,59,3.1602599040349135,24V GDI DOHC Twin Turbo,0.8344538325517469,4,8.892672374129493,19,Series III,6,4.0,1,-0.28135375487034925
23,2,0.7291803824661582,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.10822349049680136,32,Tradesman,5,4.0,1,-0.28135375487034925
8,131,0.7516903780362393,"6 port/direct injection, DOHC, variable valve control, re",0.8344538325517469,4,-0.13429560418667252,32,Base,0,3.0,0,-0.28135375487034925
23,2,1.9634965097476949,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.11424013211754086,32,Laramie,5,4.0,1,-0.28135375487034925
23,0,1.4821830227383894,16V MPFI OHV,2.3156278630510387,4,-0.13429560418667252,19,Big Horn,5,4.0,1,-0.28135375487034925
7,61,-0.7542066813756744,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12426786815210669,28,GT,6,4.0,0,-0.28135375487034925
5,112,-0.3602817588992557,16V GDI DOHC Turbo,-0.646720197947545,4,-0.1302845097728462,32,WT,5,4.0,1,-0.28135375487034925
16,120,-0.8167043854224139,16V PDI DOHC,-0.646720197947545,4,-0.13229005697975935,19,X-Line,6,4.0,0,-0.28135375487034925
15,139,0.7738215996424007,rbo Regular Unleaded I-6 3.0 L/183,0.8344538325517469,4,-0.09418466004840918,32,Base,6,4.0,1,-0.28135375487034925
23,2,0.9355039716698099,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.08014582960001701,9,Big Horn,5,4.0,1,-0.28135375487034925
4,70,0.5506696243274625,c,-0.646720197947545,3,-0.12627341535901987,1,Luxury,6,4.0,0,-0.28135375487034925
15,57,0.5976917064197712,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.08215137680693019,19,Base,6,4.0,1,-0.28135375487034925
15,57,0.9478411807803352,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,0.9787830956501352,19,Trailhawk,6,4.0,1,3.0747946067973886
21,122,0.6029404313483718,16V DDI DOHC Turbo Diesel,-0.646720197947545,0,-0.11424013211754086,28,144 WB Standard Roof Crew,0,3.0,3,-0.28135375487034925
2,144,2.4220835589218224,24V GDI DOHC Turbo,0.8344538325517469,4,3.7684992604663505,19,xDrive40i,6,4.0,0,-0.28135375487034925
16,107,-1.008796895695942,16V GDI DOHC Turbo,-0.646720197947545,4,0.567645918232936,19,SX,6,4.0,0,-0.28135375487034925
8,45,1.0812237266463203,24V PDI DOHC Twin Turbo,0.8344538325517469,4,-0.11825122653136719,3,XLT,6,4.0,1,-0.28135375487034925
15,140,1.4820206910395666,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.11424013211754086,19,Series II,6,4.0,1,-0.28135375487034925
15,57,1.543327962628273,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11825122653136719,19,Overland,6,4.0,1,-0.28135375487034925
22,68,-1.4084034276311554,16V MPFI DOHC,-0.646720197947545,4,-0.11022903770371452,33,SR,6,4.0,2,-0.28135375487034925
3,41,-1.1976427719930165,12V GDI DOHC Turbo,-1.3873072131971909,4,-0.12426786815210669,9,Sport Touring,6,4.0,2,-0.28135375487034925
16,120,-0.9059868197748988,16V PDI DOHC,-0.646720197947545,4,-0.11424013211754086,19,SX,6,4.0,2,-0.28135375487034925
15,57,0.5817290893688725,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.1302845097728462,19,Trailhawk,6,4.0,1,-0.28135375487034925
7,61,-0.5006986783808912,"ne 2L I-4 gasoline direct injection, DOHC, variable valve",-0.646720197947545,4,-0.08616247122075651,32,GT AWD,6,4.0,0,-0.28135375487034925
7,61,-0.5723951786942504,16V GDI DOHC Turbo,-0.646720197947545,4,-0.13229005697975935,28,GT,6,4.0,0,-0.28135375487034925
8,15,-0.8147022944702672,"t 1.5L I-3 port/direct injection, DOHC, Ti-VCT variable v",-1.3873072131971909,4,-0.10621794328988819,32,Free Wheeling,6,4.0,1,-0.28135375487034925
4,146,-0.15384994856305553,"gasoline direct injection, DOHC, variable valve control,",-0.646720197947545,4,-0.12827896256593302,32,Luxury,6,4.0,0,-0.28135375487034925
15,56,-0.2908037918031401,24V MPFI DOHC,0.8344538325517469,4,-0.12226232094519353,19,Limited,6,4.0,1,-0.28135375487034925
5,133,-1.2955828969493788,der,0.8344538325517469,4,-0.13229005697975935,32,ACTIV,6,,2,-3.637502116538087
21,51,0.19353988691752247,"gasoline direct injection, DOHC, variable valve control,",-0.646720197947545,4,-0.11825122653136719,17,Base 4MATIC,6,4.0,0,-0.28135375487034925
7,61,-0.16061376934733468,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.09217911284149602,9,R/T,6,4.0,0,-0.28135375487034925
8,45,1.9672842493868912,24V PDI DOHC Twin Turbo,0.8344538325517469,4,-0.12226232094519353,3,King Ranch,6,4.0,1,-0.28135375487034925
23,2,1.8704804463222877,oled Turbo Diesel I-6 6.7 L/408,0.8344538325517469,0,-0.10421239608297501,32,Laramie,5,4.0,1,-0.28135375487034925
2,144,2.0865980480215756,24V GDI DOHC Turbo,0.8344538325517469,4,-0.11624567932445402,19,xDrive40i,6,4.0,0,-0.28135375487034925
16,120,-0.8960845861467142,16V PDI DOHC,-0.646720197947545,4,-0.11424013211754086,19,X-Line,6,4.0,0,-0.28135375487034925
21,122,1.0218103248772121,16V DDI DOHC Turbo Diesel,-0.646720197947545,0,-0.11424013211754086,28,144 WB Standard Roof Passenger,4,3.0,3,-0.28135375487034925
23,2,0.583947622586116,24V DDI OHV Turbo Diesel,0.8344538325517469,0,-0.11424013211754086,32,Tradesman,5,4.0,1,-0.28135375487034925
4,70,1.243284872637649,c,-0.646720197947545,3,-0.09619020725532235,1,Luxury,6,4.0,0,-0.28135375487034925
16,125,0.09911694876898532,"II 3.8L V-6 gasoline direct injection, DOHC, D-CVVT varia",0.8344538325517469,4,-0.11825122653136719,32,SX X-Pro,6,4.0,0,-0.28135375487034925
15,140,1.3112477438780863,24V GDI DOHC Twin Turbo,0.8344538325517469,4,-0.12627341535901987,19,Base,6,4.0,1,-0.28135375487034925
23,2,0.7324811270088865,oled Turbo Diesel I-6 6.7 L/408,0.8344538325517469,0,-0.09017356563458286,32,Tradesman,5,4.0,1,-0.28135375487034925
8,15,-0.8183277024106409,12V PDI DOHC Turbo,-1.3873072131971909,4,-0.11424013211754086,19,Big Bend,6,4.0,1,-0.28135375487034925
20,20,-0.012621370587306521,24V GDI DOHC Turbo,0.8344538325517469,4,-0.13429560418667252,19,3.3 Turbo Premium Plus,6,4.0,0,-0.28135375487034925
21,53,1.3956061166996159,24V GDI DOHC Turbo,0.8344538325517469,4,-0.12025677373828035,28,4MATIC,6,4.0,0,-0.28135375487034925
23,2,2.335939537413243,oled Turbo Diesel I-6 6.7 L/408,0.8344538325517469,0,-0.11424013211754086,32,Laramie,5,4.0,1,-0.28135375487034925
20,21,0.42832563398142093,DOHC 16V LEV3-SULEV30,-0.646720197947545,6,-0.12627341535901987,32,Premium Plus,6,4.0,0,-0.28135375487034925
15,58,-0.04725213300281585,"ar 3.6L V-6 DOHC, variable valve control, regular unleade",0.8344538325517469,4,-0.11424013211754086,32,Altitude,6,4.0,1,-0.28135375487034925
8,34,-0.16061376934733468,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12426786815210669,19,SE,6,4.0,0,-0.28135375487034925
8,130,0.13564158100409282,24V PDI DOHC Flexible Fuel,0.8344538325517469,2,-0.12226232094519353,3,Base,0,3.0,3,-0.28135375487034925
16,120,-0.6543726865997138,16V PDI DOHC,-0.646720197947545,4,-0.13229005697975935,19,SX-Prestige,6,4.0,0,-0.28135375487034925
15,58,-0.04021775938716552,OHV,0.8344538325517469,4,-0.11825122653136719,19,Limited,6,4.0,1,-0.28135375487034925
12,69,-0.9546322188554346,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11424013211754086,19,Limited,6,4.0,2,-0.28135375487034925
21,51,0.08613041286316932,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12025677373828035,21,Base 4MATIC,6,4.0,0,-0.28135375487034925
5,112,0.4646338239514315,24V DDI DOHC Turbo Diesel,0.8344538325517469,0,-0.13429560418667252,32,LT,5,4.0,1,-0.28135375487034925
10,37,0.5604095262568245,c,-0.646720197947545,3,-0.11223458491062768,1,Advanced,6,4.0,0,-0.28135375487034925
2,152,7.887250752619389,c,-0.646720197947545,3,-0.13429560418667252,1,M70,7,4.0,0,-0.28135375487034925
12,135,-0.6990139037759564,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.11825122653136719,9,SEL Convenience,6,4.0,0,-0.28135375487034925
16,120,-0.927360493453221,16V PDI DOHC,-0.646720197947545,4,-0.11424013211754086,19,SX,6,4.0,2,-0.28135375487034925
7,29,-0.15114442024934385,16V MPFI OHV,2.3156278630510387,4,-0.10621794328988819,19,Pursuit,6,4.0,0,3.0747946067973886
20,20,0.25252040415643684,24V GDI DOHC Turbo,0.8344538325517469,4,-0.13429560418667252,19,3.3 Turbo S Premium,6,4.0,0,-0.28135375487034925
15,57,-0.04589936884596002,"gasoline direct injection, DOHC, intercooled turbo, premi",-0.646720197947545,4,-0.10421239608297501,19,Base,6,4.0,1,-0.28135375487034925
7,61,-0.012891923418677688,"4 gasoline direct injection, DOHC, Multiair variable valv",-0.646720197947545,4,-0.13429560418667252,7,Hornet R/T Plus Eawd,6,4.0,0,-0.28135375487034925
15,23,-1.1511076849971758,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11223458491062768,19,Latitude,6,4.0,1,-0.28135375487034925
15,57,0.7200356967658128,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12426786815210669,19,Base,6,4.0,1,-0.28135375487034925
11,17,-0.640033386537042,"d>

    
    <dt>VIN</dt>
     7FARS4H71SE000866",-0.646720197947545,4,-0.13429560418667252,33,EX-L,6,,0,-3.637502116538087
7,29,0.3978613851690275,16V MPFI OHV,2.3156278630510387,4,-0.11424013211754086,19,R/T,6,4.0,0,-0.28135375487034925
7,61,-0.5437165785689066,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.10220684887606185,9,R/T,6,4.0,0,-0.28135375487034925
27,101,0.4010539085792073,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12827896256593302,19,T8 Plus Dark Theme,7,4.0,0,-0.28135375487034925
8,132,1.312600508034942,"6 port/direct injection, DOHC, variable valve control, re",0.8344538325517469,4,0.03617590840094668,32,Base,0,3.0,0,-0.28135375487034925
16,117,-0.28447285554905477,"4 port/direct injection, DOHC, variable valve control, in",-0.646720197947545,4,-0.10220684887606185,32,EX,6,4.0,0,3.0747946067973886
23,2,0.8025543103340187,oled Turbo Diesel I-6 6.7 L/408,0.8344538325517469,0,-0.10220684887606185,32,Tradesman,5,4.0,1,-0.28135375487034925
8,44,-0.630509926872777,16V MPFI DOHC Hybrid,-0.646720197947545,5,-0.11424013211754086,32,Platinum,6,4.0,0,-0.28135375487034925
23,2,1.4583743735777266,oled Turbo Diesel I-6 6.7 L/408,0.8344538325517469,0,-0.10220684887606185,32,Laramie,5,4.0,1,-0.28135375487034925
20,21,0.47031543341022597,"TIV-G 2.5L I-4 gasoline direct injection, DOHC, variable",-0.646720197947545,4,-0.12426786815210669,19,Base,6,4.0,0,-0.28135375487034925
22,68,-1.287736864839615,16V MPFI DOHC,-0.646720197947545,4,-0.11022903770371452,33,SR,6,4.0,2,-0.28135375487034925
7,61,-0.022361272516668522,"4 gasoline direct injection, DOHC, Multiair variable valv",-0.646720197947545,4,-0.13429560418667252,7,Hornet R/T Plus Eawd,6,4.0,0,-0.28135375487034925
5,112,0.023362155985058645,16V GDI DOHC Turbo,-0.646720197947545,4,-0.13429560418667252,19,Custom,5,4.0,1,-0.28135375487034925
3,41,-0.9917520673195587,12V GDI DOHC Turbo,-1.3873072131971909,4,-0.11825122653136719,9,Avenir,6,4.0,2,-0.28135375487034925
5,42,-0.6177398332320578,16V GDI DOHC Turbo,-0.646720197947545,4,-0.11223458491062768,9,RS,6,4.0,0,-0.28135375487034925
4,147,0.015245571043923645,16V GDI DOHC Turbo,-0.646720197947545,4,-0.12226232094519353,28,Luxury FWD,6,4.0,2,-0.28135375487034925
8,131,0.019087421249394214,24V PDI DOHC Flexible Fuel,0.8344538325517469,2,-0.08616247122075651,4,148 WB Medium Roof Cargo,0,3.0,3,-0.28135375487034925
26,124,-0.9592316169887445,"4 gasoline direct injection, DOHC, variable valve control",-0.646720197947545,4,-0.11223458491062768,24,1.5T SE,6,4.0,2,-0.28135375487034925
16,120,-0.5347883351336582,16V PDI DOHC,-0.646720197947545,4,-0.13229005697975935,19,X-Pro Prestige,6,4.0,0,-0.28135375487034925
7,29,-0.15114442024934385,16V MPFI OHV,2.3156278630510387,4,-0.11223458491062768,19,Pursuit,6,4.0,0,3.0747946067973886
24,66,-1.1398526872121353,16V GDI DOHC,-0.646720197947545,4,-0.12426786815210669,33,Sport,2,4.0,0,-0.28135375487034925
20,19,0.2427805022270748,o,0.8344538325517469,4,-0.13429560418667252,19,3.3 Turbo S Premium,6,4.0,0,-3.637502116538087
6,138,-0.6049156290250646,24V MPFI DOHC,0.8344538325517469,4,-0.12426786815210669,28,LX,4,4.0,2,-0.28135375487034925
15,56,-0.015759783431212055,24V MPFI DOHC,0.8344538325517469,4,-0.11825122653136719,19,Limited,6,4.0,1,-0.28135375487034925
22,76,-0.19605619025695753,24V MPFI DOHC,0.8344538325517469,4,-0.12226232094519353,33,SL,6,4.0,0,-0.28135375487034925
12,135,-0.4978308183683568,16V GDI DOHC Turbo Hybrid,-0.646720197947545,5,-0.12025677373828035,9,Limited,6,4.0,0,-0.28135375487034925
